GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Male:,Margin of Error; Male:,Estimate; Male: - Under 18 years:,Margin of Error; Male: - Under 18 years:,Estimate; Male: - Under 18 years: - Native,Margin of Error; Male: - Under 18 years: - Native,Estimate; Male: - Under 18 years: - Foreign born:,Margin of Error; Male: - Under 18 years: - Foreign born:,Estimate; Male: - Under 18 years: - Foreign born: - Naturalized U.S. citizen,Margin of Error; Male: - Under 18 years: - Foreign born: - Naturalized U.S. citizen,Estimate; Male: - Under 18 years: - Foreign born: - Not a U.S. citizen,Margin of Error; Male: - Under 18 years: - Foreign born: - Not a U.S. citizen,Estimate; Male: - 18 years and over:,Margin of Error; Male: - 18 years and over:,Estimate; Male: - 18 years and over: - Native,Margin of Error; Male: - 18 years and over: - Native,Estimate; Male: - 18 years and over: - Foreign born:,Margin of Error; Male: - 18 years and over: - Foreign born:,Estimate; Male: - 18 years and over: - Foreign born: - Naturalized U.S. citizen,Margin of Error; Male: - 18 years and over: - Foreign born: - Naturalized U.S. citizen,Estimate; Male: - 18 years and over: - Foreign born: - Not a U.S. citizen,Margin of Error; Male: - 18 years and over: - Foreign born: - Not a U.S. citizen,Estimate; Female:,Margin of Error; Female:,Estimate; Female: - Under 18 years:,Margin of Error; Female: - Under 18 years:,Estimate; Female: - Under 18 years: - Native,Margin of Error; Female: - Under 18 years: - Native,Estimate; Female: - Under 18 years: - Foreign born:,Margin of Error; Female: - Under 18 years: - Foreign born:,Estimate; Female: - Under 18 years: - Foreign born: - Naturalized U.S. citizen,Margin of Error; Female: - Under 18 years: - Foreign born: - Naturalized U.S. citizen,Estimate; Female: - Under 18 years: - Foreign born: - Not a U.S. citizen,Margin of Error; Female: - Under 18 years: - Foreign born: - Not a U.S. citizen,Estimate; Female: - 18 years and over:,Margin of Error; Female: - 18 years and over:,Estimate; Female: - 18 years and over: - Native,Margin of Error; Female: - 18 years and over: - Native,Estimate; Female: - 18 years and over: - Foreign born:,Margin of Error; Female: - 18 years and over: - Foreign born:,Estimate; Female: - 18 years and over: - Foreign born: - Naturalized U.S. citizen,Margin of Error; Female: - 18 years and over: - Foreign born: - Naturalized U.S. citizen,Estimate; Female: - 18 years and over: - Foreign born: - Not a U.S. citizen,Margin of Error; Female: - 18 years and over: - Foreign born: - Not a U.S. citizen
8600000US76577,76577,ZCTA5 76577,3311,340,1604,214,362,115,362,115,0,13,0,13,0,13,1242,159,1192,155,50,37,0,13,50,37,1707,205,373,104,373,104,0,13,0,13,0,13,1334,173,1302,173,32,28,3,4,29,27
8600000US76578,76578,ZCTA5 76578,1422,232,689,111,106,36,106,36,0,13,0,13,0,13,583,97,573,99,10,10,8,9,2,4,733,144,193,66,193,66,0,13,0,13,0,13,540,106,527,110,13,14,5,8,8,12
8600000US76579,76579,ZCTA5 76579,4672,581,2276,329,640,199,616,188,24,37,0,13,24,37,1636,248,1541,253,95,72,3,7,92,73,2396,309,665,163,665,163,0,13,0,13,0,13,1731,215,1690,207,41,46,14,22,27,38
8600000US76596,76596,ZCTA5 76596,1319,154,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,1319,154,5,10,5,10,0,13,0,13,0,13,1314,154,1237,143,77,42,0,13,77,42
8600000US76597,76597,ZCTA5 76597,2816,253,2815,252,0,13,0,13,0,13,0,13,0,13,2815,252,2656,245,159,57,15,20,144,53,1,2,0,13,0,13,0,13,0,13,0,13,1,2,1,2,0,13,0,13,0,13
8600000US76598,76598,ZCTA5 76598,505,114,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,505,114,4,8,4,8,0,13,0,13,0,13,501,111,485,112,16,17,0,13,16,17
8600000US76599,76599,ZCTA5 76599,2057,256,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,2057,256,5,9,5,9,0,13,0,13,0,13,2052,257,2010,261,42,27,0,13,42,27
8600000US76621,76621,ZCTA5 76621,907,132,437,71,106,35,106,35,0,13,0,13,0,13,331,55,324,53,7,10,4,9,3,5,470,78,126,45,126,45,0,13,0,13,0,13,344,46,342,45,2,4,2,4,0,13
8600000US76622,76622,ZCTA5 76622,1110,260,555,132,100,43,100,43,0,13,0,13,0,13,455,108,415,98,40,36,33,35,7,8,555,144,135,81,135,81,0,13,0,13,0,13,420,100,403,94,17,22,14,21,3,5
8600000US76623,76623,ZCTA5 76623,144,80,70,36,17,15,17,15,0,13,0,13,0,13,53,28,40,23,13,13,6,9,7,9,74,48,36,30,36,30,0,13,0,13,0,13,38,22,29,18,9,11,0,13,9,11
8600000US76624,76624,ZCTA5 76624,2065,315,1091,164,325,114,325,114,0,13,0,13,0,13,766,119,728,107,38,41,10,14,28,38,974,194,209,116,209,116,0,13,0,13,0,13,765,122,727,126,38,40,10,14,28,38
8600000US76626,76626,ZCTA5 76626,1312,300,536,128,178,64,178,64,0,13,0,13,0,13,358,86,353,85,5,7,5,7,0,13,776,204,237,117,237,117,0,13,0,13,0,13,539,110,539,110,0,13,0,13,0,13
8600000US76627,76627,ZCTA5 76627,1612,332,752,160,216,90,216,90,0,13,0,13,0,13,536,100,529,98,7,9,0,13,7,9,860,193,256,102,256,102,0,13,0,13,0,13,604,105,599,104,5,8,0,13,5,8
8600000US76628,76628,ZCTA5 76628,26,17,16,13,0,13,0,13,0,13,0,13,0,13,16,13,14,11,2,4,0,13,2,4,10,9,2,4,2,4,0,13,0,13,0,13,8,8,6,7,2,3,0,13,2,3
8600000US76629,76629,ZCTA5 76629,1686,288,811,165,138,65,138,65,0,13,0,13,0,13,673,126,647,119,26,27,3,6,23,27,875,164,128,51,128,51,0,13,0,13,0,13,747,144,741,142,6,11,0,13,6,11
8600000US76630,76630,ZCTA5 76630,1124,518,550,277,177,103,177,103,0,13,0,13,0,13,373,185,345,184,28,37,28,37,0,13,574,266,105,101,105,101,0,13,0,13,0,13,469,211,458,213,11,15,0,13,11,15
8600000US76631,76631,ZCTA5 76631,555,143,303,87,114,56,114,56,0,13,0,13,0,13,189,46,189,46,0,13,0,13,0,13,252,69,54,27,54,27,0,13,0,13,0,13,198,53,188,52,10,11,4,6,6,9
8600000US76632,76632,ZCTA5 76632,1537,315,780,198,195,75,195,75,0,13,0,13,0,13,585,175,525,169,60,30,29,27,31,29,757,176,225,111,225,111,0,13,0,13,0,13,532,124,440,129,92,36,43,33,49,33
8600000US76633,76633,ZCTA5 76633,5346,437,2752,273,704,125,704,125,0,19,0,19,0,19,2048,247,2015,243,33,40,9,14,24,38,2594,235,651,160,651,160,0,19,0,19,0,19,1943,173,1895,179,48,38,20,22,28,32
8600000US76634,76634,ZCTA5 76634,7068,324,3388,212,604,117,592,113,12,22,0,19,12,22,2784,157,2634,160,150,68,102,64,48,37,3680,195,640,89,640,89,0,19,0,19,0,19,3040,184,2843,197,197,57,143,46,54,43
8600000US76635,76635,ZCTA5 76635,1219,272,631,157,154,70,151,69,3,5,0,13,3,5,477,126,282,79,195,90,26,29,169,84,588,136,140,66,133,64,7,8,0,13,7,8,448,100,330,81,118,58,13,14,105,58
8600000US76636,76636,ZCTA5 76636,1330,233,644,117,118,46,118,46,0,13,0,13,0,13,526,90,521,90,5,7,5,7,0,13,686,136,154,57,154,57,0,13,0,13,0,13,532,100,515,98,17,14,5,8,12,12
8600000US76637,76637,ZCTA5 76637,629,177,274,76,53,34,53,34,0,13,0,13,0,13,221,53,186,46,35,29,22,22,13,18,355,116,119,60,115,59,4,7,0,13,4,7,236,70,209,62,27,28,0,13,27,28
8600000US76638,76638,ZCTA5 76638,3081,381,1614,242,428,95,428,95,0,13,0,13,0,13,1186,206,1127,197,59,33,11,16,48,31,1467,212,308,91,308,91,0,13,0,13,0,13,1159,151,1118,149,41,28,9,11,32,27
8600000US76639,76639,ZCTA5 76639,1341,227,713,151,132,68,132,68,0,13,0,13,0,13,581,112,534,101,47,50,0,13,47,50,628,110,86,42,86,42,0,13,0,13,0,13,542,91,518,92,24,25,16,14,8,15
8600000US76640,76640,ZCTA5 76640,2816,533,1365,290,271,145,271,145,0,13,0,13,0,13,1094,209,1026,185,68,85,0,13,68,85,1451,358,245,243,245,243,0,13,0,13,0,13,1206,210,1127,198,79,92,25,30,54,85
8600000US76641,76641,ZCTA5 76641,1768,251,876,137,233,67,218,63,15,16,2,3,13,16,643,109,579,96,64,35,25,16,39,34,892,156,181,81,174,80,7,10,0,13,7,10,711,106,649,102,62,48,17,16,45,44
8600000US76642,76642,ZCTA5 76642,7025,382,3466,260,619,126,556,138,63,59,0,19,63,59,2847,241,2619,245,228,84,47,40,181,81,3559,288,948,158,925,161,23,27,0,19,23,27,2611,198,2406,214,205,82,105,60,100,83
8600000US76643,76643,ZCTA5 76643,14253,47,6952,310,1626,276,1600,267,26,47,26,47,0,21,5326,352,5044,343,282,100,242,97,40,37,7301,308,1714,320,1669,323,45,92,45,92,0,21,5587,285,5272,306,315,93,222,83,93,59
8600000US76645,76645,ZCTA5 76645,10477,305,5300,216,1401,171,1363,168,38,32,0,21,38,32,3899,215,3086,221,813,151,362,130,451,132,5177,224,1150,153,1120,152,30,26,0,21,30,26,4027,201,3379,243,648,125,169,71,479,112
8600000US76648,76648,ZCTA5 76648,2762,345,1351,207,318,98,318,98,0,13,0,13,0,13,1033,157,1018,155,15,20,7,16,8,12,1411,174,313,87,313,87,0,13,0,13,0,13,1098,131,1061,125,37,32,32,31,5,5
8600000US76649,76649,ZCTA5 76649,701,145,310,73,56,28,56,28,0,13,0,13,0,13,254,52,239,51,15,12,11,11,4,5,391,87,79,38,79,38,0,13,0,13,0,13,312,59,304,58,8,7,8,7,0,13
8600000US76650,76650,ZCTA5 76650,172,81,87,46,20,23,20,23,0,13,0,13,0,13,67,31,67,31,0,13,0,13,0,13,85,39,22,21,22,21,0,13,0,13,0,13,63,25,63,25,0,13,0,13,0,13
8600000US76651,76651,ZCTA5 76651,3232,325,1641,198,411,117,397,118,14,18,0,13,14,18,1230,138,1096,125,134,67,53,30,81,63,1591,161,324,76,299,73,25,39,0,13,25,39,1267,130,1187,135,80,37,29,22,51,27
8600000US76652,76652,ZCTA5 76652,1210,322,728,240,224,157,224,157,0,13,0,13,0,13,504,115,489,105,15,23,0,13,15,23,482,104,40,30,40,30,0,13,0,13,0,13,442,94,425,85,17,22,12,14,5,9
8600000US76653,76653,ZCTA5 76653,902,226,440,131,100,73,100,73,0,13,0,13,0,13,340,96,337,96,3,8,3,8,0,13,462,121,95,76,95,76,0,13,0,13,0,13,367,82,349,80,18,20,0,13,18,20
8600000US76654,76654,ZCTA5 76654,178,68,82,31,24,15,24,15,0,13,0,13,0,13,58,24,58,24,0,13,0,13,0,13,96,41,23,15,23,15,0,13,0,13,0,13,73,33,73,33,0,13,0,13,0,13
8600000US76655,76655,ZCTA5 76655,8530,579,4157,341,1023,184,1012,182,11,17,11,17,0,19,3134,305,3043,289,91,65,68,54,23,34,4373,329,1051,231,1051,231,0,19,0,19,0,19,3322,237,3251,231,71,42,60,41,11,10
8600000US76656,76656,ZCTA5 76656,2440,282,1227,178,363,73,357,72,6,9,6,9,0,13,864,135,818,137,46,29,19,25,27,23,1213,165,333,79,333,79,0,13,0,13,0,13,880,129,859,129,21,15,11,11,10,10
8600000US76657,76657,ZCTA5 76657,9663,566,4807,410,1406,284,1406,284,0,19,0,19,0,19,3401,404,2875,329,526,316,119,92,407,316,4856,464,1117,248,1107,248,10,19,10,19,0,19,3739,395,3384,402,355,124,114,85,241,105
8600000US76660,76660,ZCTA5 76660,530,127,227,58,46,25,46,25,0,13,0,13,0,13,181,46,160,42,21,18,8,12,13,14,303,85,82,36,82,36,0,13,0,13,0,13,221,62,205,53,16,16,0,13,16,16
8600000US76661,76661,ZCTA5 76661,8108,305,3516,208,780,136,780,136,0,19,0,19,0,19,2736,186,2358,219,378,116,58,62,320,115,4592,257,716,128,716,128,0,19,0,19,0,19,3876,220,3692,235,184,74,68,54,116,62
8600000US76664,76664,ZCTA5 76664,3494,298,1957,208,667,129,667,129,0,13,0,13,0,13,1290,138,1242,137,48,39,0,13,48,39,1537,165,363,95,350,92,13,23,0,13,13,23,1174,106,1140,107,34,30,3,4,31,30
8600000US76665,76665,ZCTA5 76665,2399,269,1195,170,318,74,313,72,5,8,0,13,5,8,877,126,744,123,133,78,13,15,120,82,1204,135,267,59,267,59,0,13,0,13,0,13,937,108,886,112,51,31,3,5,48,31
8600000US76666,76666,ZCTA5 76666,259,68,141,38,31,18,31,18,0,13,0,13,0,13,110,31,110,31,0,13,0,13,0,13,118,36,28,21,28,21,0,13,0,13,0,13,90,24,90,24,0,13,0,13,0,13
8600000US76667,76667,ZCTA5 76667,11261,509,6003,382,1633,206,1622,209,11,15,0,21,11,15,4370,268,3726,273,644,126,106,60,538,122,5258,285,1162,146,1162,146,0,21,0,21,0,21,4096,233,3552,226,544,109,194,77,350,95
8600000US76670,76670,ZCTA5 76670,1524,255,794,139,202,61,202,61,0,13,0,13,0,13,592,107,498,90,94,55,62,52,32,22,730,136,231,73,231,73,0,13,0,13,0,13,499,89,441,80,58,36,15,20,43,26
8600000US76671,76671,ZCTA5 76671,1792,229,889,132,193,64,189,64,4,5,0,13,4,5,696,96,649,92,47,26,7,8,40,24,903,136,225,87,224,87,1,2,0,13,1,2,678,88,641,87,37,19,15,12,22,14
8600000US76673,76673,ZCTA5 76673,1620,423,754,218,293,142,286,142,7,10,0,13,7,10,461,105,408,92,53,34,0,13,53,34,866,222,344,147,344,147,0,13,0,13,0,13,522,112,461,98,61,43,0,13,61,43
8600000US76676,76676,ZCTA5 76676,268,94,122,52,28,25,28,25,0,13,0,13,0,13,94,36,86,34,8,11,0,13,8,11,146,51,42,30,42,30,0,13,0,13,0,13,104,33,99,32,5,5,0,13,5,5
8600000US76678,76678,ZCTA5 76678,362,132,171,67,56,39,56,39,0,13,0,13,0,13,115,41,99,35,16,26,0,13,16,26,191,73,68,51,68,51,0,13,0,13,0,13,123,39,123,39,0,13,0,13,0,13
8600000US76679,76679,ZCTA5 76679,1380,258,619,127,180,89,180,89,0,13,0,13,0,13,439,99,423,101,16,18,7,11,9,13,761,172,173,105,173,105,0,13,0,13,0,13,588,104,579,107,9,13,9,13,0,13
8600000US76680,76680,ZCTA5 76680,302,150,172,102,38,56,38,56,0,13,0,13,0,13,134,69,134,69,0,13,0,13,0,13,130,75,0,13,0,13,0,13,0,13,0,13,130,75,116,65,14,22,14,22,0,13
8600000US76681,76681,ZCTA5 76681,676,258,365,165,106,86,98,82,8,16,0,13,8,16,259,95,217,59,42,58,20,30,22,30,311,132,72,66,72,66,0,13,0,13,0,13,239,83,230,81,9,11,0,13,9,11
8600000US76682,76682,ZCTA5 76682,2702,344,1319,192,314,84,314,84,0,13,0,13,0,13,1005,159,990,158,15,21,7,13,8,17,1383,198,325,90,325,90,0,13,0,13,0,13,1058,151,1004,149,54,29,43,25,11,12
8600000US76685,76685,ZCTA5 76685,17,25,17,25,0,13,0,13,0,13,0,13,0,13,17,25,17,25,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US76686,76686,ZCTA5 76686,209,66,105,36,37,23,37,23,0,13,0,13,0,13,68,21,68,21,0,13,0,13,0,13,104,36,17,14,17,14,0,13,0,13,0,13,87,27,87,27,0,13,0,13,0,13
8600000US76687,76687,ZCTA5 76687,1934,368,990,230,165,103,165,103,0,13,0,13,0,13,825,196,794,178,31,36,3,5,28,37,944,182,158,94,158,94,0,13,0,13,0,13,786,157,786,157,0,13,0,13,0,13
8600000US76689,76689,ZCTA5 76689,3715,419,1852,241,543,155,523,156,20,24,20,24,0,13,1309,139,1186,126,123,59,37,29,86,54,1863,220,491,104,470,100,21,24,0,13,21,24,1372,145,1292,142,80,38,14,20,66,37
8600000US76690,76690,ZCTA5 76690,984,184,517,118,158,58,157,58,1,2,0,13,1,2,359,86,264,64,95,57,15,19,80,50,467,88,107,44,104,43,3,6,0,13,3,6,360,63,306,57,54,29,6,8,48,28
8600000US76691,76691,ZCTA5 76691,6524,476,3108,298,793,169,788,173,5,22,0,19,5,22,2315,227,2229,217,86,64,10,12,76,63,3416,286,759,139,759,139,0,19,0,19,0,19,2657,240,2519,238,138,96,67,75,71,51
8600000US76692,76692,ZCTA5 76692,10577,643,5386,395,1269,232,1266,232,3,4,0,21,3,4,4117,279,3844,284,273,103,64,63,209,99,5191,345,859,178,846,176,13,22,0,21,13,22,4332,236,4078,237,254,106,46,33,208,103
8600000US76693,76693,ZCTA5 76693,1604,273,814,173,225,91,225,91,0,13,0,13,0,13,589,121,565,124,24,27,0,13,24,27,790,144,218,82,218,82,0,13,0,13,0,13,572,94,551,96,21,23,0,13,21,23
8600000US76701,76701,ZCTA5 76701,1906,387,1073,266,78,54,72,52,6,9,0,13,6,9,995,252,875,241,120,84,29,29,91,76,833,232,84,63,84,63,0,13,0,13,0,13,749,206,713,204,36,36,0,13,36,36
8600000US76704,76704,ZCTA5 76704,7825,1029,3509,613,1062,303,1060,303,2,4,0,19,2,4,2447,466,2243,425,204,216,7,11,197,217,4316,581,1005,296,1005,296,0,19,0,19,0,19,3311,379,3113,375,198,152,20,27,178,149
8600000US76705,76705,ZCTA5 76705,30546,991,15326,675,4023,458,3777,443,246,258,0,28,246,258,11303,644,9925,611,1378,310,254,115,1124,286,15220,628,3933,407,3803,408,130,116,3,5,127,115,11287,539,10060,531,1227,187,423,126,804,211
8600000US76706,76706,ZCTA5 76706,36680,1287,17776,955,3646,436,3565,435,81,60,11,20,70,54,14130,827,12212,849,1918,307,579,193,1339,280,18904,942,4060,541,3942,541,118,95,0,28,118,95,14844,704,13261,710,1583,289,594,174,989,225
8600000US76707,76707,ZCTA5 76707,16256,1195,7965,709,2514,347,2315,339,199,104,0,21,199,104,5451,577,4347,500,1104,260,189,118,915,225,8291,690,2736,425,2597,433,139,70,0,21,139,70,5555,412,4466,398,1089,253,113,58,976,243
8600000US76708,76708,ZCTA5 76708,27160,1198,13205,726,3917,441,3824,425,93,65,0,25,93,65,9288,529,7585,489,1703,318,406,138,1297,292,13955,800,3499,399,3413,392,86,71,29,42,57,58,10456,560,8900,532,1556,294,470,159,1086,280
8600000US76710,76710,ZCTA5 76710,24415,1055,11517,727,2758,372,2728,366,30,48,0,25,30,48,8759,604,7762,605,997,306,512,264,485,174,12898,604,2950,402,2912,402,38,50,0,25,38,50,9948,446,9135,456,813,242,177,90,636,218
8600000US76711,76711,ZCTA5 76711,9671,791,5114,469,1493,297,1333,278,160,123,40,52,120,108,3621,355,2584,347,1037,244,263,131,774,206,4557,477,1058,233,1010,231,48,42,0,19,48,42,3499,382,2475,311,1024,257,225,113,799,245
8600000US76712,76712,ZCTA5 76712,25350,1055,12067,684,3275,472,3241,459,34,50,0,25,34,50,8792,413,8165,434,627,171,383,133,244,98,13283,669,2836,378,2712,366,124,91,52,57,72,73,10447,589,9762,608,685,232,389,144,296,163
8600000US76798,76798,ZCTA5 76798,1599,319,398,95,0,13,0,13,0,13,0,13,0,13,398,95,375,95,23,27,0,13,23,27,1201,317,9,17,9,17,0,13,0,13,0,13,1192,318,1110,319,82,57,44,37,38,31
8600000US76801,76801,ZCTA5 76801,24918,512,12374,374,2879,188,2865,187,14,16,0,25,14,16,9495,268,8894,276,601,184,179,79,422,162,12544,306,2825,157,2794,160,31,29,0,25,31,29,9719,251,8989,295,730,184,253,96,477,150
8600000US76802,76802,ZCTA5 76802,5010,309,2575,205,602,126,602,126,0,19,0,19,0,19,1973,157,1949,159,24,25,2,4,22,25,2435,207,551,108,536,106,15,21,0,19,15,21,1884,160,1855,154,29,26,4,7,25,25
8600000US76820,76820,ZCTA5 76820,107,56,49,29,0,13,0,13,0,13,0,13,0,13,49,29,49,29,0,13,0,13,0,13,58,29,0,13,0,13,0,13,0,13,0,13,58,29,58,29,0,13,0,13,0,13
8600000US76821,76821,ZCTA5 76821,4595,193,2263,163,447,111,447,111,0,13,0,13,0,13,1816,136,1762,140,54,39,22,21,32,32,2332,143,466,74,466,74,0,13,0,13,0,13,1866,124,1822,136,44,35,40,34,4,9
8600000US76823,76823,ZCTA5 76823,3348,378,1620,253,469,129,424,129,45,62,0,13,45,62,1151,173,1038,157,113,75,27,35,86,82,1728,212,338,101,338,101,0,13,0,13,0,13,1390,179,1352,178,38,33,12,17,26,28
8600000US76824,76824,ZCTA5 76824,15,22,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,15,22,0,13,0,13,0,13,0,13,0,13,15,22,15,22,0,13,0,13,0,13
8600000US76825,76825,ZCTA5 76825,6891,201,3483,186,987,151,981,149,6,9,0,19,6,9,2496,110,2280,132,216,105,127,94,89,78,3408,166,736,150,736,150,0,19,0,19,0,19,2672,94,2521,122,151,56,62,56,89,74
8600000US76827,76827,ZCTA5 76827,402,114,194,55,26,21,26,21,0,13,0,13,0,13,168,47,168,47,0,13,0,13,0,13,208,68,48,32,48,32,0,13,0,13,0,13,160,48,160,48,0,13,0,13,0,13
8600000US76828,76828,ZCTA5 76828,211,110,123,70,17,23,17,23,0,13,0,13,0,13,106,63,104,63,2,3,0,13,2,3,88,48,12,13,12,13,0,13,0,13,0,13,76,43,71,42,5,10,0,13,5,10
8600000US76831,76831,ZCTA5 76831,39,63,18,29,0,13,0,13,0,13,0,13,0,13,18,29,18,29,0,13,0,13,0,13,21,34,0,13,0,13,0,13,0,13,0,13,21,34,21,34,0,13,0,13,0,13
8600000US76832,76832,ZCTA5 76832,691,156,388,101,97,46,86,43,11,17,3,6,8,16,291,85,268,77,23,34,8,13,15,22,303,79,66,40,66,40,0,13,0,13,0,13,237,66,229,66,8,10,8,10,0,13
8600000US76834,76834,ZCTA5 76834,5349,131,2658,162,634,114,623,114,11,4,0,19,11,4,2024,120,1990,119,34,13,4,12,30,14,2691,146,614,108,602,106,12,6,0,19,12,6,2077,99,2041,99,36,23,3,5,33,22
8600000US76836,76836,ZCTA5 76836,9,14,9,14,0,13,0,13,0,13,0,13,0,13,9,14,0,13,9,14,0,13,9,14,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13,0,13
8600000US76837,76837,ZCTA5 76837,2901,173,2140,148,226,56,226,56,0,13,0,13,0,13,1914,130,741,200,1173,244,16,18,1157,244,761,166,161,83,161,83,0,13,0,13,0,13,600,130,566,138,34,23,4,6,30,23
8600000US76841,76841,ZCTA5 76841,25,22,9,13,0,13,0,13,0,13,0,13,0,13,9,13,9,13,0,13,0,13,0,13,16,14,0,13,0,13,0,13,0,13,0,13,16,14,16,14,0,13,0,13,0,13
8600000US76842,76842,ZCTA5 76842,213,143,108,76,11,18,11,18,0,13,0,13,0,13,97,70,95,70,2,3,0,13,2,3,105,83,11,19,11,19,0,13,0,13,0,13,94,77,94,77,0,13,0,13,0,13
8600000US76844,76844,ZCTA5 76844,3719,168,1660,148,380,107,380,107,0,13,0,13,0,13,1280,135,1167,120,113,61,41,53,72,48,2059,123,450,80,450,80,0,13,0,13,0,13,1609,109,1441,122,168,53,51,44,117,41
8600000US76845,76845,ZCTA5 76845,154,79,80,45,5,8,5,8,0,13,0,13,0,13,75,44,69,43,6,9,0,13,6,9,74,43,11,14,11,14,0,13,0,13,0,13,63,37,59,37,4,6,0,13,4,6
8600000US76848,76848,ZCTA5 76848,70,44,35,23,0,13,0,13,0,13,0,13,0,13,35,23,35,23,0,13,0,13,0,13,35,25,0,13,0,13,0,13,0,13,0,13,35,25,35,25,0,13,0,13,0,13
8600000US76849,76849,ZCTA5 76849,3884,161,1891,103,464,79,464,79,0,13,0,13,0,13,1427,99,1318,98,109,46,42,29,67,39,1993,137,327,64,321,65,6,10,6,10,0,13,1666,114,1570,119,96,50,45,34,51,40
8600000US76852,76852,ZCTA5 76852,191,59,112,37,16,16,16,16,0,13,0,13,0,13,96,32,96,32,0,13,0,13,0,13,79,28,5,7,5,7,0,13,0,13,0,13,74,25,74,25,0,13,0,13,0,13
8600000US76853,76853,ZCTA5 76853,1575,290,792,137,230,87,219,79,11,14,0,13,11,14,562,86,502,76,60,33,16,19,44,29,783,183,203,107,185,92,18,27,0,13,18,27,580,105,550,99,30,27,19,20,11,18
8600000US76854,76854,ZCTA5 76854,238,106,81,51,18,33,18,33,0,13,0,13,0,13,63,42,63,42,0,13,0,13,0,13,157,68,0,13,0,13,0,13,0,13,0,13,157,68,157,68,0,13,0,13,0,13
8600000US76856,76856,ZCTA5 76856,3684,175,1979,152,465,109,436,114,29,45,0,13,29,45,1514,139,1297,154,217,90,8,7,209,89,1705,141,356,110,343,108,13,23,0,13,13,23,1349,136,1257,145,92,68,28,25,64,59
8600000US76857,76857,ZCTA5 76857,1733,221,870,129,173,50,173,50,0,13,0,13,0,13,697,113,668,112,29,27,22,23,7,12,863,126,128,44,128,44,0,13,0,13,0,13,735,101,685,103,50,47,25,35,25,29
8600000US76858,76858,ZCTA5 76858,335,117,165,67,56,41,56,41,0,13,0,13,0,13,109,43,95,36,14,15,10,13,4,7,170,63,34,29,34,29,0,13,0,13,0,13,136,48,126,45,10,10,0,13,10,10
8600000US76859,76859,ZCTA5 76859,1967,65,1093,90,229,67,217,72,12,18,0,13,12,18,864,91,791,87,73,37,16,19,57,33,874,91,151,65,151,65,0,13,0,13,0,13,723,69,681,72,42,33,6,10,36,29
8600000US76861,76861,ZCTA5 76861,1992,242,996,137,257,85,247,82,10,16,0,13,10,16,739,102,633,97,106,53,61,40,45,28,996,155,314,91,314,91,0,13,0,13,0,13,682,92,586,89,96,41,52,24,44,34
8600000US76862,76862,ZCTA5 76862,186,88,124,76,34,55,34,55,0,13,0,13,0,13,90,46,90,46,0,13,0,13,0,13,62,27,0,13,0,13,0,13,0,13,0,13,62,27,62,27,0,13,0,13,0,13
8600000US76864,76864,ZCTA5 76864,700,140,387,86,121,61,121,61,0,13,0,13,0,13,266,65,260,66,6,10,0,13,6,10,313,74,57,34,57,34,0,13,0,13,0,13,256,59,255,59,1,2,1,2,0,13
8600000US76865,76865,ZCTA5 76865,107,71,42,29,0,13,0,13,0,13,0,13,0,13,42,29,42,29,0,13,0,13,0,13,65,47,2,17,2,17,0,13,0,13,0,13,63,42,63,42,0,13,0,13,0,13
8600000US76866,76866,ZCTA5 76866,696,152,334,95,77,47,77,47,0,13,0,13,0,13,257,73,243,71,14,15,8,9,6,11,362,79,45,35,45,35,0,13,0,13,0,13,317,67,304,67,13,11,5,6,8,9
8600000US76869,76869,ZCTA5 76869,122,99,81,78,6,9,6,9,0,13,0,13,0,13,75,76,75,76,0,13,0,13,0,13,41,30,8,14,8,14,0,13,0,13,0,13,33,23,33,23,0,13,0,13,0,13
8600000US76870,76870,ZCTA5 76870,297,107,143,56,55,32,52,31,3,5,0,13,3,5,88,41,71,35,17,18,0,13,17,18,154,60,53,30,53,30,0,13,0,13,0,13,101,39,85,34,16,15,6,10,10,10
